WorkingTransactionID,TransactionDate,MachineCode,CompanyCode,AssessorID,WOCode,OPCode,ToolCode,TrayIndex,Quantity,UpdatedDate,TransactionStatus,RespondMessage,TransactionType
535,"2018-09-08 15:00:51",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_54,1,"2018-09-08 15:01:08",ProductFail,NULL,GetTools
536,"2018-09-08 15:01:45",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:01:59",ProductFail,NULL,GetTools
537,"2018-09-08 15:02:06",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:02:23",ProductOK,NULL,GetTools
538,"2018-09-08 15:02:40",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:02:56",ProductFail,NULL,GetTools
539,"2018-09-08 15:03:12",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:03:29",ProductFail,NULL,GetTools
540,"2018-09-08 15:03:43",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 15:03:59",ProductFail,NULL,GetTools
541,"2018-09-08 15:04:08",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 15:04:25",ProductOK,NULL,GetTools
542,"2018-09-08 15:04:53",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_54,1,"2018-09-08 15:05:10",ProductFail,NULL,GetTools
543,"2018-09-08 15:12:13",MAC1,Com1,UHACC,,,BCTID211,TRAY_55,2,"2018-09-08 15:12:13",Complete,NULL,PutIns
544,"2018-09-08 15:12:33",MAC1,Com1,UHACC,,,DCTID4,TRAY_60,2,"2018-09-08 15:12:33",Complete,NULL,PutIns
545,"2018-09-08 15:13:17",MAC1,Com1,UHACC,,,ACTID111,TRAY_54,0,"2018-09-08 15:13:17",Complete,NULL,TakeOver
546,"2018-09-08 15:13:44",MAC1,Com1,UHACC,,,tool1,TRAY_54,2,"2018-09-08 15:13:44",Complete,NULL,PutIns
547,"2018-09-08 15:14:22",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_54,1,"2018-09-08 15:14:39",ProductFail,NULL,GetTools
548,"2018-09-08 15:14:52",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:15:09",ProductOK,NULL,GetTools
549,"2018-09-08 15:15:22",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_54,1,"2018-09-08 15:15:39",ProductFail,NULL,GetTools
550,"2018-09-08 15:16:09",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:16:25",ProductFail,NULL,GetTools
551,"2018-09-08 15:17:06",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 15:17:23",ProductOK,NULL,GetTools
552,"2018-09-08 15:17:37",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_60,1,"2018-09-08 15:17:54",ProductOK,NULL,GetTools
553,"2018-09-08 15:18:38",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_55,1,"2018-09-08 15:18:55",ProductOK,NULL,GetTools
554,"2018-09-08 15:20:41",MAC1,Com1,UHACC,,,ACTID111,TRAY_55,5,"2018-09-08 15:20:41",Complete,NULL,PutIns
555,"2018-09-08 15:21:25",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:21:42",ProductOK,NULL,GetTools
556,"2018-09-08 15:21:54",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:22:11",ProductOK,NULL,GetTools
557,"2018-09-08 15:22:26",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:22:43",ProductFail,NULL,GetTools
558,"2018-09-08 15:22:55",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:23:11",ProductOK,NULL,GetTools
559,"2018-09-08 15:23:31",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:23:48",ProductOK,NULL,GetTools
560,"2018-09-08 15:24:18",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:24:35",ProductFail,NULL,GetTools
561,"2018-09-08 15:24:40",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_55,1,"2018-09-08 15:24:57",ProductOK,NULL,GetTools
562,"2018-09-08 15:25:14",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_54,1,"2018-09-08 15:25:30",ProductFail,NULL,GetTools
563,"2018-09-15 08:18:26",MAC1,Com1,UHACC,,,CCTID311,TRAY_03,5,"2018-09-15 08:18:26",Complete,NULL,PutIns
564,"2018-09-15 08:19:01",MAC1,Com1,UHACC,,,ACTID111,TRAY_01,5,"2018-09-15 08:19:01",Complete,NULL,PutIns
565,"2018-09-15 08:19:32",MAC1,Com1,UHACC,,,BCTID211,TRAY_02,5,"2018-09-15 08:19:32",Complete,NULL,PutIns
566,"2018-09-15 08:19:59",MAC1,Com1,UHACC,,,DCTID4,TRAY_04,5,"2018-09-15 08:19:59",Complete,NULL,PutIns
567,"2018-09-15 08:20:19",MAC1,Com1,UHACC,,,FCTID6,TRAY_05,5,"2018-09-15 08:20:19",Complete,NULL,PutIns
568,"2018-09-15 08:20:39",MAC1,Com1,UHACC,,,tool1,TRAY_06,6,"2018-09-15 08:20:39",Complete,NULL,PutIns
569,"2018-09-15 08:21:03",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_07,5,"2018-09-15 08:21:03",Complete,NULL,PutIns
570,"2018-09-15 08:22:07",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_01,1,"2018-09-15 08:22:25",ProductOK,NULL,GetTools
571,"2018-09-15 08:22:41",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_02,1,"2018-09-15 08:22:58",ProductOK,NULL,GetTools
572,"2018-09-15 08:23:13",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 08:23:30",ProductOK,NULL,GetTools
573,"2018-09-15 08:23:48",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_04,1,"2018-09-15 08:24:05",ProductOK,NULL,GetTools
574,"2018-09-15 08:24:31",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_05,1,"2018-09-15 08:24:48",ProductOK,NULL,GetTools
575,"2018-09-15 08:25:31",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_54,1,"2018-09-15 08:25:48",ProductFail,NULL,GetTools
576,"2018-09-15 08:33:05",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_01,1,"2018-09-15 08:33:22",ProductOK,NULL,GetTools
577,"2018-09-15 08:33:58",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_02,1,"2018-09-15 08:34:16",ProductOK,NULL,GetTools
578,"2018-09-15 08:34:31",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 08:34:48",ProductOK,NULL,GetTools
579,"2018-09-15 08:35:04",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_04,1,"2018-09-15 08:35:22",ProductOK,NULL,GetTools
580,"2018-09-15 08:35:38",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_05,1,"2018-09-15 08:35:55",ProductOK,NULL,GetTools
581,"2018-09-15 08:36:12",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_01,1,"2018-09-15 08:36:29",ProductOK,NULL,GetTools
582,"2018-09-15 08:36:52",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 08:37:09",ProductFail,NULL,GetTools
583,"2018-09-15 08:37:17",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 08:37:34",ProductOK,NULL,GetTools
584,"2018-09-15 08:37:55",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 08:38:12",ProductOK,NULL,GetTools
585,"2018-09-15 08:38:30",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 08:38:48",ProductFail,NULL,GetTools
586,"2018-09-15 08:39:38",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_01,1,"2018-09-15 08:39:55",ProductOK,NULL,GetTools
587,"2018-09-15 08:40:09",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_01,1,"2018-09-15 08:40:26",ProductOK,NULL,GetTools
588,"2018-09-15 08:40:43",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_02,1,"2018-09-15 08:41:00",ProductFail,NULL,GetTools
589,"2018-09-15 08:41:09",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_02,1,"2018-09-15 08:41:26",ProductOK,NULL,GetTools
590,"2018-09-15 08:41:47",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_02,1,"2018-09-15 08:42:04",ProductOK,NULL,GetTools
591,"2018-09-15 08:42:34",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_04,1,"2018-09-15 08:42:51",ProductOK,NULL,GetTools
592,"2018-09-15 08:43:07",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_04,1,"2018-09-15 08:43:24",ProductFail,NULL,GetTools
593,"2018-09-15 08:43:32",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_04,1,"2018-09-15 08:43:49",ProductOK,NULL,GetTools
594,"2018-09-15 08:44:31",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_04,1,"2018-09-15 08:44:48",ProductOK,NULL,GetTools
595,"2018-09-15 08:45:11",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_05,1,"2018-09-15 08:45:28",ProductOK,NULL,GetTools
596,"2018-09-15 08:45:44",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_05,1,"2018-09-15 08:46:01",ProductOK,NULL,GetTools
597,"2018-09-15 08:46:18",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_05,1,"2018-09-15 08:46:35",ProductOK,NULL,GetTools
598,"2018-09-15 09:01:29",MAC1,Com1,UHACC,,,ACTID111,TRAY_08,5,"2018-09-15 09:01:29",Complete,NULL,PutIns
599,"2018-09-15 09:01:53",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_09,5,"2018-09-15 09:01:53",Complete,NULL,PutIns
600,"2018-09-15 09:02:28",MAC1,Com1,UHACC,,,CCTID311,TRAY_10,5,"2018-09-15 09:02:28",Complete,NULL,PutIns
601,"2018-09-15 09:03:00",MAC1,Com1,UHACC,,,BCTID211,TRAY_11,5,"2018-09-15 09:03:00",Complete,NULL,PutIns
602,"2018-09-15 09:03:18",MAC1,Com1,UHACC,,,FCTID6,TRAY_12,5,"2018-09-15 09:03:18",Complete,NULL,PutIns
603,"2018-09-15 09:04:40",MAC1,Com1,COM1USER1,1,2,tool1,TRAY_54,1,"2018-09-15 09:04:57",ProductFail,NULL,GetTools
604,"2018-09-15 09:05:30",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_08,1,"2018-09-15 09:05:48",ProductOK,NULL,GetTools
605,"2018-09-15 09:06:02",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_07,1,"2018-09-15 09:06:19",ProductOK,NULL,GetTools
606,"2018-09-15 09:06:57",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_07,1,"2018-09-15 09:07:14",ProductFail,NULL,GetTools
607,"2018-09-15 09:07:20",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_07,1,"2018-09-15 09:07:37",ProductOK,NULL,GetTools
608,"2018-09-15 09:07:59",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_07,1,"2018-09-15 09:08:16",ProductOK,NULL,GetTools
609,"2018-09-15 09:08:31",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_07,1,"2018-09-15 09:08:48",ProductOK,NULL,GetTools
610,"2018-09-15 09:09:08",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_07,1,"2018-09-15 09:09:25",ProductOK,NULL,GetTools
611,"2018-09-15 09:09:55",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_08,1,"2018-09-15 09:10:12",ProductOK,NULL,GetTools
612,"2018-09-15 09:10:48",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_08,1,"2018-09-15 09:11:05",ProductOK,NULL,GetTools
613,"2018-09-15 09:11:30",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_08,1,"2018-09-15 09:11:47",ProductOK,NULL,GetTools
614,"2018-09-15 09:12:11",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_08,1,"2018-09-15 09:12:28",ProductOK,NULL,GetTools
615,"2018-09-15 09:12:49",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_11,1,"2018-09-15 09:13:06",ProductOK,NULL,GetTools
616,"2018-09-15 09:13:27",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_09,1,"2018-09-15 09:13:44",ProductOK,NULL,GetTools
617,"2018-09-15 09:14:02",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_09,1,"2018-09-15 09:14:19",ProductOK,NULL,GetTools
618,"2018-09-15 09:14:42",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_09,1,"2018-09-15 09:14:59",ProductOK,NULL,GetTools
619,"2018-09-15 09:15:14",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_09,1,"2018-09-15 09:15:31",ProductOK,NULL,GetTools
620,"2018-09-15 09:15:49",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_09,1,"2018-09-15 09:16:06",ProductOK,NULL,GetTools
621,"2018-09-15 09:16:31",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_10,1,"2018-09-15 09:16:48",ProductOK,NULL,GetTools
622,"2018-09-15 09:17:01",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_10,1,"2018-09-15 09:17:17",ProductOK,NULL,GetTools
623,"2018-09-15 09:17:32",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_10,1,"2018-09-15 09:17:49",ProductOK,NULL,GetTools
624,"2018-09-15 09:18:25",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_10,1,"2018-09-15 09:18:41",ProductOK,NULL,GetTools
625,"2018-09-15 09:19:01",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_10,1,"2018-09-15 09:19:18",ProductOK,NULL,GetTools
626,"2018-09-15 09:19:32",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_11,1,"2018-09-15 09:19:49",ProductOK,NULL,GetTools
627,"2018-09-15 09:20:15",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_03,1,"2018-09-15 09:20:32",ProductOK,NULL,GetTools
628,"2018-09-15 09:20:47",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_11,1,"2018-09-15 09:21:04",ProductOK,NULL,GetTools
629,"2018-09-15 09:21:20",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_11,1,"2018-09-15 09:21:37",ProductOK,NULL,GetTools
630,"2018-09-15 09:21:52",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_11,1,"2018-09-15 09:22:09",ProductOK,NULL,GetTools
631,"2018-09-15 09:22:30",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_02,1,"2018-09-15 09:22:47",ProductOK,NULL,GetTools
632,"2018-09-15 09:23:21",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_12,1,"2018-09-15 09:23:38",ProductOK,NULL,GetTools
633,"2018-09-15 09:23:59",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_12,1,"2018-09-15 09:24:16",ProductOK,NULL,GetTools
634,"2018-09-15 09:24:34",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_12,1,"2018-09-15 09:24:51",ProductOK,NULL,GetTools
635,"2018-09-15 09:25:31",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_12,1,"2018-09-15 09:25:48",ProductOK,NULL,GetTools
636,"2018-09-15 09:26:16",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_12,1,"2018-09-15 09:26:33",ProductOK,NULL,GetTools
637,"2018-09-15 09:32:17",MAC1,Com1,UHACC,,,ACTID111,TRAY_13,5,"2018-09-15 09:32:17",Complete,NULL,PutIns
638,"2018-09-15 09:33:13",MAC1,Com1,UHACC,,,BCTID211,TRAY_14,4,"2018-09-15 09:33:13",Complete,NULL,PutIns
639,"2018-09-15 09:33:37",MAC1,Com1,UHACC,,,CCTID311,TRAY_15,4,"2018-09-15 09:33:37",Complete,NULL,PutIns
640,"2018-09-15 09:33:56",MAC1,Com1,UHACC,,,DCTID4,TRAY_16,4,"2018-09-15 09:33:56",Complete,NULL,PutIns
641,"2018-09-15 09:34:52",MAC1,Com1,UHACC,,,FCTID6,TRAY_17,4,"2018-09-15 09:34:52",Complete,NULL,PutIns
642,"2018-09-15 09:35:28",MAC1,Com1,UHACC,,,TOTIME55-060S-50,TRAY_19,4,"2018-09-15 09:35:28",Complete,NULL,PutIns
643,"2018-09-15 09:36:03",MAC1,Com1,UHACC,,,VNMG160408,TRAY_18,4,"2018-09-15 09:36:03",Complete,NULL,PutIns
644,"2018-09-15 09:36:30",MAC1,Com1,UHACC,,,"WNMG080408-M3M IC806",TRAY_20,4,"2018-09-15 09:36:30",Complete,NULL,PutIns
645,"2018-09-15 09:37:19",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-15 09:37:36",ProductOK,NULL,GetTools
646,"2018-09-15 09:37:50",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-15 09:38:06",ProductOK,NULL,GetTools
647,"2018-09-15 09:38:23",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-15 09:38:40",ProductOK,NULL,GetTools
648,"2018-09-15 09:38:53",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-15 09:39:10",ProductOK,NULL,GetTools
649,"2018-09-15 09:39:23",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_13,1,"2018-09-15 09:39:40",ProductOK,NULL,GetTools
650,"2018-09-15 09:39:52",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_14,1,"2018-09-15 09:40:09",ProductOK,NULL,GetTools
651,"2018-09-15 09:40:23",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_14,1,"2018-09-15 09:40:40",ProductOK,NULL,GetTools
652,"2018-09-15 09:40:52",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_14,1,"2018-09-15 09:41:09",ProductOK,NULL,GetTools
653,"2018-09-15 09:41:22",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_14,1,"2018-09-15 09:41:38",ProductOK,NULL,GetTools
654,"2018-09-15 09:42:03",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_15,1,"2018-09-15 09:42:20",ProductOK,NULL,GetTools
655,"2018-09-15 09:42:32",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_15,1,"2018-09-15 09:42:48",ProductOK,NULL,GetTools
656,"2018-09-15 09:43:09",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_15,1,"2018-09-15 09:43:25",ProductOK,NULL,GetTools
657,"2018-09-15 09:43:43",MAC1,Com1,COM1USER1,1,2,CCTID311,TRAY_15,1,"2018-09-15 09:44:00",ProductOK,NULL,GetTools
658,"2018-09-15 09:44:15",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_16,1,"2018-09-15 09:44:32",ProductOK,NULL,GetTools
659,"2018-09-15 09:44:46",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_16,1,"2018-09-15 09:45:03",ProductOK,NULL,GetTools
660,"2018-09-15 09:45:17",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_16,1,"2018-09-15 09:45:33",ProductOK,NULL,GetTools
661,"2018-09-15 09:45:54",MAC1,Com1,COM1USER1,1,2,DCTID4,TRAY_16,1,"2018-09-15 09:46:11",ProductOK,NULL,GetTools
662,"2018-09-15 09:46:27",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_17,1,"2018-09-15 09:46:44",ProductOK,NULL,GetTools
663,"2018-09-15 09:47:01",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_17,1,"2018-09-15 09:47:18",ProductOK,NULL,GetTools
664,"2018-09-15 09:47:33",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_17,1,"2018-09-15 09:47:50",ProductOK,NULL,GetTools
665,"2018-09-15 09:48:13",MAC1,Com1,COM1USER1,1,2,FCTID6,TRAY_17,1,"2018-09-15 09:48:30",ProductOK,NULL,GetTools
666,"2018-09-15 09:48:56",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_18,1,"2018-09-15 09:49:13",ProductOK,NULL,GetTools
667,"2018-09-15 09:49:27",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_18,1,"2018-09-15 09:49:44",ProductOK,NULL,GetTools
668,"2018-09-15 09:50:03",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_18,1,"2018-09-15 09:50:19",ProductOK,NULL,GetTools
669,"2018-09-15 09:50:35",MAC1,Com1,COM1USER1,1,2,VNMG160408,TRAY_18,1,"2018-09-15 09:50:52",ProductOK,NULL,GetTools
670,"2018-09-15 09:51:08",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_19,1,"2018-09-15 09:51:24",ProductFail,NULL,GetTools
671,"2018-09-15 09:51:31",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_19,1,"2018-09-15 09:51:47",ProductFail,NULL,GetTools
672,"2018-09-15 09:51:55",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_19,1,"2018-09-15 09:52:12",ProductFail,NULL,GetTools
673,"2018-09-15 09:52:38",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_20,1,"2018-09-15 09:52:55",ProductOK,NULL,GetTools
674,"2018-09-15 09:53:14",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_20,1,"2018-09-15 09:53:31",ProductOK,NULL,GetTools
675,"2018-09-15 09:53:45",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_20,1,"2018-09-15 09:54:01",ProductOK,NULL,GetTools
676,"2018-09-15 09:54:14",MAC1,Com1,COM1USER1,1,2,"WNMG080408-M3M IC806",TRAY_20,1,"2018-09-15 09:54:31",ProductOK,NULL,GetTools
677,"2018-09-15 09:54:47",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_19,1,"2018-09-15 09:55:04",ProductFail,NULL,GetTools
678,"2018-09-15 09:55:21",MAC1,Com1,COM1USER1,1,2,TOTIME55-060S-50,TRAY_19,1,"2018-09-15 09:55:38",ProductFail,NULL,GetTools
679,"2018-09-15 10:01:11",MAC1,Com1,UHACC,,,ACTID111,TRAY_21,2,"2018-09-15 10:01:11",Complete,NULL,PutIns
680,"2018-09-15 10:01:32",MAC1,Com1,UHACC,,,ACTID111,TRAY_22,2,"2018-09-15 10:01:32",Complete,NULL,PutIns
681,"2018-09-15 10:01:53",MAC1,Com1,UHACC,,,ACTID111,TRAY_23,2,"2018-09-15 10:01:53",Complete,NULL,PutIns
682,"2018-09-15 10:02:12",MAC1,Com1,UHACC,,,BCTID211,TRAY_24,2,"2018-09-15 10:02:12",Complete,NULL,PutIns
683,"2018-09-15 10:02:47",MAC1,Com1,UHACC,,,BCTID211,TRAY_25,2,"2018-09-15 10:02:47",Complete,NULL,PutIns
684,"2018-09-15 10:03:09",MAC1,Com1,UHACC,,,BCTID211,TRAY_26,2,"2018-09-15 10:03:09",Complete,NULL,PutIns
685,"2018-09-15 10:03:57",MAC1,Com1,UHACC,,,CCTID311,TRAY_27,2,"2018-09-15 10:03:57",Complete,NULL,PutIns
686,"2018-09-15 10:04:14",MAC1,Com1,UHACC,,,CCTID311,TRAY_28,2,"2018-09-15 10:04:14",Complete,NULL,PutIns
687,"2018-09-15 10:04:35",MAC1,Com1,UHACC,,,CCTID311,TRAY_29,2,"2018-09-15 10:04:35",Complete,NULL,PutIns
688,"2018-09-15 10:04:54",MAC1,Com1,UHACC,,,DCTID4,TRAY_30,2,"2018-09-15 10:04:54",Complete,NULL,PutIns
689,"2018-09-15 10:05:20",MAC1,Com1,UHACC,,,DCTID4,TRAY_31,2,"2018-09-15 10:05:20",Complete,NULL,PutIns
690,"2018-09-15 10:06:35",MAC1,Com1,UHACC,,,FCTID6,TRAY_33,2,"2018-09-15 10:06:35",Complete,NULL,PutIns
691,"2018-09-15 10:07:00",MAC1,Com1,UHACC,,,FCTID6,TRAY_34,2,"2018-09-15 10:07:00",Complete,NULL,PutIns
692,"2018-09-15 10:07:17",MAC1,Com1,UHACC,,,FCTID6,TRAY_35,2,"2018-09-15 10:07:17",Complete,NULL,PutIns
693,"2018-09-15 10:09:14",MAC1,Com1,UHACC,,,VNMG160408,TRAY_36,2,"2018-09-15 10:09:14",Complete,NULL,PutIns
694,"2018-09-15 10:09:37",MAC1,Com1,UHACC,,,VNMG160408,TRAY_37,2,"2018-09-15 10:09:37",Complete,NULL,PutIns
695,"2018-09-15 10:09:58",MAC1,Com1,UHACC,,,VNMG160408,TRAY_38,2,"2018-09-15 10:09:58",Complete,NULL,PutIns
696,"2018-09-15 10:10:33",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_23,1,"2018-09-15 10:10:50",ProductOK,NULL,GetTools
697,"2018-09-15 10:11:02",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_23,1,"2018-09-15 10:11:19",ProductOK,NULL,GetTools
698,"2018-09-15 10:11:30",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_22,1,"2018-09-15 10:11:47",ProductOK,NULL,GetTools
699,"2018-09-15 10:11:59",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_22,1,"2018-09-15 10:12:16",ProductFail,NULL,GetTools
700,"2018-09-15 10:12:25",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_22,1,"2018-09-15 10:12:42",ProductOK,NULL,GetTools
701,"2018-09-15 10:12:55",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_21,1,"2018-09-15 10:13:11",ProductOK,NULL,GetTools
702,"2018-09-15 10:13:23",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_21,1,"2018-09-15 10:13:40",ProductFail,NULL,GetTools
703,"2018-09-15 10:13:55",MAC1,Com1,COM1USER1,1,2,ACTID111,TRAY_21,1,"2018-09-15 10:14:11",ProductOK,NULL,GetTools
704,"2018-09-15 10:14:31",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_26,1,"2018-09-15 10:14:48",ProductOK,NULL,GetTools
705,"2018-09-15 10:15:16",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_26,1,"2018-09-15 10:15:33",ProductFail,NULL,GetTools
706,"2018-09-15 10:15:42",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_26,1,"2018-09-15 10:15:59",ProductOK,NULL,GetTools
707,"2018-09-15 10:16:14",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_25,1,"2018-09-15 10:16:30",ProductOK,NULL,GetTools
708,"2018-09-15 10:16:44",MAC1,Com1,COM1USER1,1,2,BCTID211,TRAY_25,1,"2018-09-15 10:17:01",ProductFail,NULL,GetTools
